Make,Model,Modulation,Weight(oz),L(in),W(in),H(in),Torque(which_V),Torque(oz-in),Speed(which_V),Speed(s/60deg),Motor Type,Rotation,Gear Material,Typical Price
RC-Tek,SDG-502MG,Digital,0.76,1.18,0.51,1.24,4.8,47.3,4.8,0.16,3-pole,Single Bearing,Metal,43.95
RC-Tek,SDG-502MG,Digital,0.76,1.18,0.51,1.24,6.0,55.4,6.0,0.12,3-pole,Single Bearing,Metal,43.95
Reely,SRGV9051,(add),1.90,1.59,0.81,1.54,4.8,117.5,4.8,0.26,(add),Dual Bearings,Metal,(add)
Reely,SRGV9051,(add),1.90,1.59,0.81,1.54,6.0,128.9,6.0,0.21,(add),Dual Bearings,Metal,(add)
Ripmax,SD100,Analog,0.17,0.87,0.31,0.67,4.8,15.3,4.8,0.18,(add),Bushing,(add),(add)
Ripmax,SD150,Analog,0.32,0.96,0.36,1.14,4.8,20.8,4.8,0.16,(add),Bushing,(add),(add)
Ripmax,SD200,Analog,0.56,0.98,0.55,1.16,4.8,34.7,4.8,0.14,(add),Single Bearing,(add),(add)
Robbe,10g,Analog,0.35,0.89,0.46,0.91,4.8,13.9,4.8,0.12,(add),(add),(add),(add)
Robbe,10g,Analog,0.35,0.89,0.46,0.91,6.0,16.7,6.0,0.09,(add),(add),(add),(add)
Robbe,16g BB,Analog,0.56,1.10,0.51,1.30,4.8,27.8,4.8,0.17,(add),Single Bearing,(add),(add)
Robbe,16g BB,Analog,0.56,1.10,0.51,1.30,6.0,34.7,6.0,0.15,(add),Single Bearing,(add),(add)
Robbe,4.3g,Analog,0.15,0.77,0.31,0.77,4.8,9.7,4.8,0.15,(add),(add),(add),(add)
Robbe,4.3g,Analog,0.15,0.77,0.31,0.77,6.0,11.1,6.0,0.12,(add),(add),(add),(add)
Robbe,8g,Analog,0.28,0.90,0.45,0.82,4.8,11.1,4.8,0.15,(add),(add),(add),(add)
Robbe,8g,Analog,0.28,0.90,0.45,0.82,6.0,18.1,6.0,0.12,(add),(add),(add),(add)
Robbe,FS 100,Analog,1.57,1.57,0.79,1.42,4.8,33.3,4.8,0.28,(add),(add),(add),(add)
Robbe,FS 100,Analog,1.57,1.57,0.79,1.42,6.0,41.7,6.0,0.23,(add),(add),(add),(add)
Robbe,FS 110 BB MG,Analog,1.23,1.57,0.78,1.49,4.8,33.3,4.8,0.20,(add),Single Bearing,Metal,(add)
Robbe,FS 110 BB MG,Analog,1.23,1.57,0.78,1.49,6.0,43.1,6.0,0.16,(add),Single Bearing,Metal,(add)
Robbe,FS 30,Analog,0.19,0.79,0.31,0.69,4.8,12.5,4.8,0.12,(add),(add),(add),(add)
Robbe,FS 31,Analog,0.17,0.87,0.32,0.67,4.8,12.5,4.8,0.15,(add),Bushing,Plastic,27.50
Robbe,FS 31,Analog,0.17,0.87,0.32,0.67,6.0,19.6,6.0,0.14,(add),Bushing,Plastic,27.50
Robbe,FS 40,Analog,0.32,0.94,0.35,0.94,4.8,25.0,4.8,0.18,(add),(add),(add),(add)
Robbe,FS 40,Analog,0.32,0.94,0.35,0.94,6.0,27.8,6.0,0.15,(add),(add),(add),(add)
Robbe,FS 500 MG,Digital,0.74,1.18,0.53,1.16,4.8,34.0,4.8,0.21,(add),(add),Metal,(add)
Robbe,FS 500 MG,Digital,0.74,1.18,0.53,1.16,6.0,42.5,6.0,0.17,(add),(add),Metal,(add)
Robbe,FS 550 BB,Digital,0.64,1.18,0.51,1.24,4.8,34.7,4.8,0.16,(add),Single Bearing,Plastic,(add)
Robbe,FS 550 BB,Digital,0.64,1.18,0.51,1.24,6.0,41.7,6.0,0.12,(add),Single Bearing,Plastic,(add)
Robbe,FS 550 BB MG,Digital,0.75,1.18,0.51,1.24,4.8,48.6,4.8,0.21,(add),Single Bearing,Metal,(add)
Robbe,FS 550 BB MG,Digital,0.75,1.18,0.51,1.24,6.0,58.3,6.0,0.16,(add),Single Bearing,Metal,(add)
Robbe,FS 550 BB Speed,Digital,(add),1.18,0.51,1.24,4.8,38.2,4.8,0.07,(add),Single Bearing,Plastic,(add)
Robbe,FS 555 BB,Digital,0.73,1.18,0.51,1.10,4.8,34.0,4.8,0.07,Coreless,Single Bearing,Plastic,(add)
Robbe,FS 555 BB,Digital,0.73,1.18,0.51,1.10,6.0,42.5,6.0,0.05,Coreless,Single Bearing,Plastic,(add)
Robbe,FS 555 BB MG,Digital,0.74,1.18,0.51,1.10,4.8,67.9,4.8,0.15,Coreless,Single Bearing,Metal,75.00
Robbe,FS 555 BB MG,Digital,0.74,1.18,0.51,1.10,6.0,79.3,6.0,0.12,Coreless,Single Bearing,Metal,75.00
Robbe,FS 60,Analog,0.29,0.85,0.45,1.05,4.8,19.9,4.8,0.16,(add),(add),(add),(add)
Robbe,FS 61 BB,Digital,0.32,0.91,0.45,0.95,4.8,20.8,4.8,0.11,(add),Single Bearing,(add),(add)
Robbe,FS 61 BB Cool,Digital,(add),0.91,0.45,0.80,4.8,21.2,4.8,0.11,(add),Single Bearing,(add),(add)
Robbe,FS 61 BB MG,Digital,(add),0.91,0.45,0.80,4.8,28.3,4.8,0.16,(add),Single Bearing,Metal,(add)
Robbe,FS 61 BB Speed,Digital,0.35,0.91,0.45,0.95,4.8,12.5,4.8,0.07,(add),Single Bearing,(add),45.00
Robbe,FS 70,Analog,0.63,1.16,0.47,1.02,4.8,38.2,4.8,0.16,(add),(add),Plastic,(add)
Robbe,FS 70,Analog,0.63,1.16,0.47,1.02,6.0,50.7,6.0,0.13,(add),(add),Plastic,(add)
Robbe,FS 70 MG,Analog,0.71,1.16,0.47,1.02,4.8,38.2,4.8,0.16,(add),(add),Metal,(add)
Robbe,FS 70 MG,Analog,0.71,1.16,0.47,1.02,6.0,50.7,6.0,0.13,(add),(add),Metal,(add)
Robbe,FS 75 MG,Digital,0.71,1.16,0.47,1.02,4.8,37.5,4.8,0.16,(add),(add),Metal,(add)
Robbe,FS 75 MG,Digital,0.71,1.16,0.47,1.02,6.0,45.8,6.0,0.13,(add),(add),Metal,(add)
Robbe,SDU 100,Analog,(add),,,,4.8,76.4,,,(add),Single Bearing,(add),(add)
Sanwa,94802,Digital,0.26,0.91,0.35,0.90,4.8,22.2,4.8,0.18,(add),Dual Bearings,Plastic,(add)
Sanwa,94803,(add),0.35,0.93,0.45,0.83,4.8,23.6,4.8,0.15,(add),(add),(add),(add)
Sanwa,94809,(add),0.38,0.93,0.45,0.83,4.8,34.7,4.8,0.12,(add),(add),(add),(add)
Sanwa,94814,(add),0.60,1.16,0.47,1.02,4.8,20.8,4.8,0.07,(add),(add),(add),(add)
Sanwa,94815,(add),0.68,1.16,0.51,1.09,4.8,20.8,4.8,0.07,(add),(add),(add),(add)
Sanwa,94819,(add),0.99,1.26,0.63,1.24,4.8,27.8,4.8,0.08,(add),(add),(add),(add)
Sanwa,94820,(add),1.04,1.26,0.63,1.24,4.8,76.4,4.8,0.22,(add),(add),(add),(add)
Sanwa,94842,(add),1.66,1.58,0.77,1.56,4.8,111.1,4.8,0.16,(add),(add),(add),(add)
Sanwa,94851,Digital,1.87,1.58,0.77,1.49,4.8,161.1,4.8,0.23,(add),(add),(add),(add)
Sanwa,ERG-RZ,Analog,2.12,1.54,0.79,1.47,6.0,111.1,6.0,0.07,(add),(add),(add),(add)
Sanwa,ERG-VB,(add),2.12,1.54,0.79,1.47,6.0,180.5,6.0,0.10,(add),(add),(add),(add)
Sanwa,ERG-VR,Digital,2.15,1.54,0.79,1.47,6.0,111.1,6.0,0.07,Brushed,Dual Bearings,Hybrid,50.00
Sanwa,ERG-VX,Analog,2.15,1.54,0.79,1.47,6.0,180.5,6.0,0.10,Coreless,Dual Bearings,(add),(add)
Sanwa,ERG-VZ,Analog,2.12,1.54,0.79,1.47,6.0,180.5,6.0,0.10,Coreless,Bushing,Metal,(add)
Sanwa,ERG-WG,Digital,2.08,1.54,0.79,1.47,6.0,83.3,6.0,0.09,(add),(add),(add),(add)
Sanwa,ERG-WRX,Digital,2.12,1.54,0.79,1.47,6.0,87.5,6.0,0.09,(add),(add),(add),(add)
Sanwa,ERG-WX,Digital,2.12,1.54,0.79,1.47,6.0,194.4,6.0,0.12,(add),Dual Bearings,Metal,100.00
Sanwa,ERG-WZ,Digital,2.08,1.54,0.79,1.47,6.0,102.8,6.0,0.10,(add),(add),(add),(add)
Sanwa,HVS-ZS,Digital,2.22,1.59,0.83,1.50,6.0,225.0,6.0,0.12,Coreless,Dual Bearings,Metal,149.00
Sanwa,HVS-ZS,Digital,2.22,1.59,0.83,1.50,7.4,284.7,7.4,0.10,Coreless,Dual Bearings,Metal,149.00
Sanwa,HVS-ZV,Digital,2.22,1.59,0.83,1.50,6.0,240.3,6.0,0.15,Coreless,Dual Bearings,Metal,159.99
Sanwa,HVS-ZV,Digital,2.22,1.59,0.83,1.50,7.4,336.1,7.4,0.12,Coreless,Dual Bearings,Metal,159.99
Sanwa,RS-991,(add),2.05,1.54,0.79,1.47,6.0,76.4,6.0,0.08,(add),(add),(add),(add)
Sanwa,RS-995,(add),2.05,1.54,0.79,1.47,6.0,100.0,6.0,0.06,(add),(add),(add),(add)
Sanwa,SDX-751,(add),1.80,1.54,0.79,1.40,4.8,72.2,4.8,0.16,(add),(add),(add),(add)
Sanwa,SDX-752,(add),1.80,1.54,0.79,1.40,4.8,72.2,4.8,0.16,(add),(add),(add),(add)
Sanwa,SDX-755,(add),2.05,1.54,0.79,1.40,6.0,80.6,6.0,0.11,(add),(add),(add),(add)
Sanwa,SDX-757,(add),2.08,1.54,0.79,1.47,6.0,97.2,4.8,0.11,(add),(add),(add),(add)
Sanwa,SDX-761,(add),0.80,1.06,0.48,1.12,4.8,41.7,4.8,0.18,(add),(add),(add),(add)
Sanwa,SDX-762,(add),0.80,1.06,0.48,1.12,4.8,54.2,4.8,0.15,(add),(add),(add),(add)
Sanwa,SDX-771,(add),1.98,1.54,0.79,1.47,4.8,91.7,4.8,0.13,(add),(add),(add),(add)
Sanwa,SDX-772,Digital,1.98,1.54,0.79,1.47,4.8,123.6,4.8,0.17,Coreless,Dual Bearings,Metal,(add)
Sanwa,SDX-801,(add),1.76,1.59,0.83,1.04,6.0,88.9,4.8,0.08,(add),(add),(add),(add)
Sanwa,SDX-851,(add),1.76,1.59,0.83,1.04,4.8,65.3,4.8,0.10,(add),(add),(add),(add)
Sanwa,SDX-901,Digital,2.33,1.59,0.79,1.47,4.8,319.4,4.8,0.19,(add),Dual Bearings,Metal,(add)
Sanwa,SDX-901,Digital,2.33,1.59,0.79,1.47,6.0,402.7,6.0,0.19,(add),Dual Bearings,Metal,(add)
Sanwa,SPEC-APZ,(add),1.80,1.54,0.79,1.40,4.8,55.6,4.8,0.20,(add),(add),(add),(add)
Sanwa,SPEC-GPZ,(add),1.76,1.54,0.79,1.40,6.0,48.6,6.0,0.11,(add),(add),(add),(add)
Sanwa,SPEC-SR,(add),1.76,1.54,0.79,1.40,6.0,41.7,6.0,0.12,(add),(add),(add),(add)
Sanwa,SPEC-SZ,(add),1.76,1.54,0.79,1.40,6.0,58.3,6.0,0.16,(add),(add),(add),(add)
Sanwa,SRG-BR,(add),2.15,0.81,0.83,1.50,6.0,111.1,6.0,0.10,(add),(add),(add),(add)
Sanwa,SRG-BZ,Digital,2.22,0.81,0.83,1.50,6.0,180.5,6.0,0.12,Brushless,(add),(add),(add)
Sanwa,SRG-CR,(add),2.15,0.81,0.83,1.50,6.0,125.0,6.0,0.10,(add),(add),(add),(add)
Sanwa,SRG-CZ,(add),2.22,0.81,0.83,1.50,6.0,205.5,6.0,0.12,(add),(add),(add),(add)
Sanwa,SRM-102Z,Analog,1.59,1.54,0.79,1.42,4.8,41.7,4.8,0.20,(add),Bushing,Plastic,(add)
Sanwa,SRM-1322Z,Analog,1.59,1.54,0.79,1.42,4.8,45.8,4.8,0.19,(add),Single Bearing,(add),(add)
Sanwa,SRM-141ALZ,(add),1.16,1.42,0.59,1.28,4.8,44.4,4.8,0.20,(add),(add),(add),(add)
Sanwa,SRM-141HRZ,(add),1.09,1.42,0.59,1.28,6.0,31.9,6.0,0.07,(add),(add),(add),(add)
Sanwa,SRM-1422Z,(add),1.69,1.74,0.87,0.92,4.8,55.6,4.8,0.16,(add),(add),(add),(add)
Sanwa,SRM-1424Z,(add),1.59,1.74,0.87,0.92,4.8,76.4,4.8,0.48,(add),(add),(add),(add)
Sanwa,SRM-1431Z,(add),1.80,1.54,0.79,1.40,4.8,76.4,4.8,0.17,(add),(add),(add),(add)
Sanwa,SRM-1451Z,(add),1.94,1.54,0.79,1.47,4.8,87.5,4.8,0.15,(add),(add),(add),(add)
Sanwa,SX-01,(add),1.59,1.54,0.79,1.42,4.8,44.4,4.8,0.21,(add),(add),(add),(add)
Sanwa,SX-051Z,(add),0.78,1.34,0.55,1.34,6.0,22.2,6.0,0.15,(add),(add),(add),(add)
Sanwa,SX-091,(add),0.31,0.91,0.44,0.87,4.8,18.1,4.8,0.12,(add),Bushing,(add),(add)
Sanwa,SX-101Z,(add),1.59,1.54,0.79,1.42,6.0,45.8,6.0,0.18,(add),(add),(add),(add)
Sanwa,SX-112,(add),1.59,1.54,0.79,1.42,6.0,55.6,6.0,0.14,(add),Bushing,(add),(add)
Sanwa,SX-1462Z,(add),2.08,1.54,0.79,1.47,4.8,84.7,4.8,0.12,(add),(add),(add),(add)
Sanwa,SX-1463Z,(add),2.08,1.54,0.79,1.47,4.8,127.8,4.8,0.18,(add),(add),(add),(add)
Sanwa,SX-162T,(add),2.36,1.54,0.79,1.61,6.0,145.8,6.0,0.16,(add),(add),(add),(add)
Sanwa,SX-165T,(add),2.05,1.54,0.79,1.47,6.0,131.9,6.0,0.09,(add),(add),(add),(add)
Sanwa,SX-94557,(add),0.78,1.06,0.49,1.28,4.8,45.8,4.8,0.36,(add),(add),(add),(add)
Saturn,S44D,Digital,0.16,0.75,0.30,0.62,4.8,17.4,4.8,0.12,(add),Bushing,Plastic,(add)
Saturn,S54,Analog,0.19,0.79,0.31,0.69,4.8,12.5,4.8,0.10,(add),Bushing,Plastic,(add)
Saturn,S55D,Digital,0.19,0.75,0.30,0.62,4.8,16.7,4.8,0.10,(add),Bushing,Metal,(add)
Saturn,S62,Analog,0.22,0.87,0.39,0.69,4.8,15.3,4.8,0.13,(add),Bushing,Plastic,(add)
Saturn,S70D,Digital,0.25,0.87,0.39,0.69,4.8,18.1,4.8,0.11,(add),Bushing,Metal,(add)
Savöx,SC-0251,Digital,2.15,1.60,0.79,1.66,6.0,222.1,6.0,0.18,Brushed,Dual Bearings,Metal,39.99
Savöx,SC-0252,Digital,1.73,1.60,0.79,1.55,6.0,145.7,6.0,0.19,Brushed,Dual Bearings,Metal,37.99
Savöx,SC-0254,Digital,1.73,1.60,0.79,1.55,6.0,99.9,6.0,0.14,Brushed,Dual Bearings,Hybrid,36.99
Savöx,SC-0351,Digital,1.45,1.60,0.79,1.46,6.0,56.9,6.0,0.17,Brushed,Dual Bearings,Plastic,(add)
Savöx,SC-0352,Digital,1.48,1.60,0.79,1.55,4.8,58.3,4.8,0.16,Brushed,Dual Bearings,Plastic,27.99
Savöx,SC-0352,Digital,1.48,1.60,0.79,1.55,6.0,90.3,6.0,0.13,Brushed,Dual Bearings,Plastic,27.99
Savöx,SC-1256,Digital,1.85,1.59,0.79,1.46,6.0,277.6,6.0,0.15,Brushed,Dual Bearings,Titanium,79.99
Savöx,SC-1257,Digital,1.85,1.59,0.79,1.46,6.0,138.8,6.0,0.07,Brushed,Dual Bearings,Titanium,67.99
Savöx,SC-1258,Digital,1.85,1.59,0.79,1.46,4.8,133.3,4.8,0.10,Coreless,Dual Bearings,Titanium,67.99
Savöx,SC-1258,Digital,1.85,1.59,0.79,1.46,6.0,166.7,6.0,0.08,Coreless,Dual Bearings,Titanium,67.99
Savöx,SC-1258TG,(add),2.26,1.61,0.80,1.46,4.8,133.3,4.8,0.10,Coreless,Dual Bearings,Titanium,75.99
Savöx,SC-1258TG,(add),2.26,1.61,0.80,1.46,6.0,166.6,6.0,0.08,Coreless,Dual Bearings,Titanium,75.99
Savöx,SC-1258TGP,(add),2.26,1.61,0.80,1.46,4.8,133.3,4.8,0.10,Coreless,Dual Bearings,Titanium,89.99
Savöx,SC-1258TGP,(add),2.26,1.61,0.80,1.46,6.0,166.6,6.0,0.08,Coreless,Dual Bearings,Titanium,89.99
Savöx,SH-0253,Digital,0.48,0.90,0.47,1.00,6.0,30.5,6.0,0.09,Brushed,Single Bearing,Plastic,(add)
Savöx,SH-0254,Digital,0.56,0.90,0.47,1.16,6.0,54.1,6.0,0.13,Brushed,Single Bearing,Hybrid,25.00
Savöx,SH-0255,Digital,0.56,0.90,0.47,1.16,6.0,54.1,6.0,0.13,Brushed,Single Bearing,Metal,32.99
Savöx,SH-0256,Digital,0.56,0.90,0.47,1.16,6.0,63.8,6.0,0.16,Brushed,Single Bearing,Hybrid,29.95
Savöx,SH-0257,Digital,0.49,0.90,0.47,1.00,4.8,25.0,4.8,0.13,Brushed,Single Bearing,Metal,32.99
Savöx,SH-0257,Digital,0.49,0.90,0.47,1.00,6.0,30.6,6.0,0.09,Brushed,Single Bearing,Metal,32.99
Savöx,SH-0258,Digital,0.45,0.90,0.47,1.00,4.8,13.9,4.8,0.08,Brushed,Single Bearing,Hybrid,30.23
Savöx,SH-0258,Digital,0.45,0.90,0.47,1.00,6.0,16.7,6.0,0.06,Brushed,Single Bearing,Hybrid,30.23
Savöx,SH-0350,Digital,0.43,0.90,0.47,1.00,6.0,36.1,6.0,0.16,Brushed,Single Bearing,Plastic,(add)
Savöx,SH-1290MG,Digital,1.98,1.59,0.79,1.47,4.8,56.6,4.8,0.06,Brushed,Dual Bearings,Metal,68.99
Savöx,SH-1290MG,Digital,1.98,1.59,0.79,1.47,6.0,70.8,6.0,0.05,Brushed,Dual Bearings,Metal,68.99
Savöx,SH-1350,Digital,0.92,1.38,0.59,1.15,6.0,63.9,6.0,0.11,Brushed,Dual Bearings,Plastic,(add)
Savöx,SH-1357,Digital,0.92,1.38,0.59,1.15,6.0,34.7,6.0,0.07,Brushed,Dual Bearings,Plastic,49.99
Scanner RC,HDS-9311BB,Digital,0.44,0.98,0.45,0.92,4.8,22.0,4.8,0.12,(add),Dual Bearings,(add),(add)
Scanner RC,HDS-9314MG,Digital,0.51,0.98,0.45,0.92,4.8,22.0,4.8,0.12,(add),Dual Bearings,(add),(add)
Scanner RC,HDS-9314MG,Digital,0.51,0.98,0.45,0.92,6.0,28.0,6.0,0.11,(add),Dual Bearings,(add),(add)
Scanner RC,HDS-9864MG,Digital,1.69,1.60,0.78,1.52,4.8,130.0,4.8,0.12,(add),(add),Metal,(add)
Scanner RC,HDS-9864MG,Digital,1.69,1.60,0.78,1.52,6.0,142.0,6.0,0.10,(add),(add),Metal,(add)
Scanner RC,HDS-9866MG,Digital,1.69,1.60,0.78,1.52,4.8,82.0,4.8,0.11,(add),(add),Metal,(add)
Scanner RC,HDS-9866MG,Digital,1.69,1.60,0.78,1.52,6.0,112.0,6.0,0.09,(add),(add),Metal,(add)
Scanner RC,HDS-9960MG,Digital,4.80,1.72,0.79,1.68,4.8,262.0,4.8,0.16,(add),(add),Metal,(add)
Scanner RC,HDS-9960MG,Digital,4.80,1.72,0.79,1.68,6.0,348.0,6.0,0.13,(add),(add),Metal,(add)
Scanner RC,SSV-9103,Analog,0.13,0.82,0.37,0.80,4.8,14.0,4.8,0.12,(add),(add),Plastic,(add)
Scanner RC,SSV-9103MG,Analog,0.16,0.82,0.37,0.80,4.8,14.0,4.8,0.12,(add),(add),Metal,16.49
Scanner RC,SSV-9305,Analog,0.19,0.86,0.40,0.90,4.8,11.1,4.8,0.11,(add),(add),(add),(add)
Scanner RC,SSV-9306BB,Analog,0.22,0.86,0.40,0.90,4.8,11.1,4.8,0.10,(add),Dual Bearings,Plastic,8.79
Scanner RC,SSV-9306MG,Analog,0.79,0.86,0.40,0.90,4.8,17.0,4.8,0.13,(add),Single Bearing,Metal,(add)
Scanner RC,SSV-9306MG,Analog,0.79,0.86,0.40,0.90,6.0,20.0,6.0,0.12,(add),Single Bearing,Metal,(add)
Scanner RC,SSV-9308,Analog,0.30,0.96,0.43,0.99,4.8,21.0,4.8,0.12,(add),(add),Plastic,(add)
Scanner RC,SSV-9309,Analog,0.32,0.98,0.45,0.92,4.8,22.0,4.8,0.13,(add),(add),Metal,(add)
Scanner RC,SSV-9311BB,Analog,0.34,0.98,0.45,0.92,4.8,22.0,4.8,0.13,(add),Dual Bearings,(add),(add)
Scanner RC,SSV-9314MG,Analog,0.40,0.98,0.45,0.92,4.8,22.0,4.8,0.15,(add),(add),Metal,(add)
Scanner RC,SSV-9314MG,Analog,0.40,0.98,0.45,0.92,6.0,28.0,6.0,0.13,(add),(add),Metal,(add)
Scanner RC,SSV-9315,Analog,0.54,1.16,0.51,1.02,4.8,32.0,4.8,0.14,(add),(add),(add),(add)
Scanner RC,SSV-9317BB,Analog,0.62,1.20,0.50,1.05,4.8,32.0,4.8,0.14,(add),Dual Bearings,(add),(add)
Scanner RC,SSV-9320MG,Analog,0.71,1.20,0.50,1.05,4.8,50.0,4.8,0.15,(add),(add),Metal,(add)
Scanner RC,SSV-9320MG,Analog,0.71,1.20,0.50,1.05,6.0,58.0,6.0,0.13,(add),(add),Metal,(add)
Scanner RC,SSV-9320MG+RTG,Analog,0.57,1.16,0.51,1.02,4.8,40.0,4.8,0.17,(add),(add),Metal,(add)
Scanner RC,SSV-9320MG+RTG,Analog,0.57,1.16,0.51,1.02,6.0,48.0,6.0,0.15,(add),(add),Metal,(add)
Scanner RC,SSV-9450HMG,Digital,0.81,1.16,0.51,1.02,4.8,78.0,4.8,0.18,(add),(add),Metal,(add)
Scanner RC,SSV-9450HMG,Digital,0.81,1.16,0.51,1.02,6.0,97.0,6.0,0.16,(add),(add),Metal,(add)
Scanner RC,SSV-9452HMG,Digital,0.81,1.16,0.51,1.02,4.8,43.0,4.8,0.10,(add),(add),Metal,(add)
Scanner RC,SSV-9452HMG,Digital,0.81,1.16,0.51,1.02,6.0,54.0,6.0,0.08,(add),(add),Metal,(add)
Scanner RC,SSV-9610MG,Analog,1.20,1.65,0.78,0.87,4.8,112.0,4.8,0.16,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9610MG,Analog,1.20,1.65,0.78,0.87,6.0,134.0,6.0,0.14,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9610MG+RTG,Analog,1.20,1.65,0.78,0.87,4.8,112.0,4.8,0.31,(add),(add),Metal,(add)
Scanner RC,SSV-9610MG+RTG,Analog,1.20,1.65,0.78,0.87,6.0,134.0,6.0,0.24,(add),(add),Metal,(add)
Scanner RC,SSV-9612MG,Analog,1.20,1.65,0.78,0.87,4.8,74.0,4.8,0.13,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9612MG,Analog,1.20,1.65,0.78,0.87,6.0,90.0,6.0,0.11,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9704,Analog,1.48,1.60,0.78,1.54,4.8,54.0,4.8,0.23,(add),Bushing,Plastic,(add)
Scanner RC,SSV-9704,Analog,1.48,1.60,0.78,1.54,6.0,60.0,6.0,0.21,(add),Bushing,Plastic,(add)
Scanner RC,SSV-9724,Analog,1.48,1.60,0.78,1.54,4.8,120.0,4.8,0.14,(add),Single Bearing,Plastic,(add)
Scanner RC,SSV-9724,Analog,1.48,1.60,0.78,1.54,6.0,132.0,6.0,0.12,(add),Single Bearing,Plastic,(add)
Scanner RC,SSV-9726,Analog,1.48,1.60,0.78,1.54,4.8,97.0,4.8,0.13,(add),Single Bearing,Plastic,(add)
Scanner RC,SSV-9726,Analog,1.48,1.60,0.78,1.54,6.0,106.0,6.0,0.09,(add),Single Bearing,Plastic,(add)
Scanner RC,SSV-9764MG,Analog,1.69,1.60,0.78,1.54,4.8,120.0,4.8,0.14,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9764MG,Analog,1.69,1.60,0.78,1.54,6.0,132.0,6.0,0.12,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9766MG,Analog,1.69,1.60,0.78,1.54,4.8,97.0,4.8,0.11,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9766MG,Analog,1.69,1.60,0.78,1.54,6.0,106.0,6.0,0.09,(add),Dual Bearings,Metal,(add)
Scanner RC,SSV-9776MG,Analog,1.83,1.60,0.78,1.54,4.8,38.0,4.8,0.10,(add),Dual Bearings,Metal,33.00
Scanner RC,SSV-9776MG,Analog,1.83,1.60,0.78,1.54,6.0,43.0,6.0,0.08,(add),Dual Bearings,Metal,33.00
Scanner RC,SSV-9784HMG,Analog,1.87,1.60,0.78,1.60,4.8,158.0,4.8,0.16,(add),(add),Metal,(add)
Scanner RC,SSV-9784HMG,Analog,1.87,1.60,0.78,1.60,6.0,187.0,6.0,0.13,(add),(add),Metal,(add)
Scanner RC,SSV-9844MG,Digital,1.59,1.60,0.78,1.52,4.8,104.0,4.8,0.17,(add),(add),Metal,(add)
Scanner RC,SSV-9844MG,Digital,1.59,1.60,0.78,1.52,6.0,116.0,6.0,0.15,(add),(add),Metal,(add)
Scanner RC,SSV-9846MG,Digital,1.59,1.60,0.78,1.52,4.8,70.0,4.8,0.15,(add),(add),Metal,(add)
Scanner RC,SSV-9846MG,Digital,1.59,1.60,0.78,1.52,6.0,84.0,6.0,0.13,(add),(add),Metal,(add)
Scanner RC,SSV-9864MG,Digital,1.59,1.60,0.78,1.52,4.8,130.0,4.8,0.11,(add),Dual Bearings,Metal,31.69
Scanner RC,SSV-9864MG,Digital,1.59,1.60,0.78,1.52,6.0,142.0,6.0,0.09,(add),Dual Bearings,Metal,31.69
Scanner RC,SSV-9960MG,Analog,3.60,1.72,0.79,1.69,4.8,262.0,4.8,0.16,(add),(add),Metal,(add)
Scanner RC,SSV-9960MG,Analog,3.60,1.72,0.79,1.69,6.0,348.0,6.0,0.13,(add),(add),Metal,(add)
SkyHolic,DGS-088,Digital,4.41,2.32,1.14,2.05,4.8,166.6,4.8,0.15,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-088,Digital,4.41,2.32,1.14,2.05,6.0,277.7,6.0,0.12,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-088,Digital,4.41,2.32,1.14,2.05,7.4,347.2,7.4,0.10,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1088,Digital,5.49,2.32,1.14,2.20,4.8,277.7,4.8,0.13,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1088,Digital,5.49,2.32,1.14,2.20,6.0,347.2,6.0,0.11,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1088,Digital,5.49,2.32,1.14,2.20,7.4,416.6,7.4,0.10,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1188,Digital,1.80,1.57,0.79,1.50,4.8,138.9,4.8,0.15,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1188,Digital,1.80,1.57,0.79,1.50,7.4,166.6,6.0,0.11,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1199,Digital,1.83,1.57,0.79,1.50,4.8,166.6,4.8,0.15,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-1199,Digital,1.83,1.57,0.79,1.50,7.4,222.2,7.4,0.11,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-288,Digital,1.62,1.57,0.79,1.34,4.8,83.3,4.8,0.12,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-288,Digital,1.62,1.57,0.79,1.34,7.4,97.2,7.4,0.10,Brushed,Dual Bearings,Metal,(add)
SkyHolic,DGS-299,Digital,1.62,1.57,0.79,1.34,4.8,111.1,4.8,0.12,Brushed,Dual Bearings,Metal,(add)
